,R:VERB:FORM,R:VERB:TENSE,M:NOUN,U:PREP,M:VERB:TENSE,R:PRON,R:SPELL,R:ADV,U:NOUN:POSS,R:ORTH,M:DET,U:OTHER,R:NOUN,U:ADV,M:ADJ,R:PREP,R:CONJ,U:NOUN,M:VERB:FORM,R:NOUN:NUM,R:NOUN:POSS,U:VERB:FORM,R:CONTR,M:ADV,U:DET,U:PUNCT,M:PRON,U:PART,R:NOUN:INFL,M:PART,M:CONJ,R:VERB:SVA,M:PUNCT,R:PUNCT,M:NOUN:POSS,U:VERB:TENSE,U:PRON,U:CONJ,R:WO,R:VERB,R:ADJ,M:PREP,R:VERB:INFL,U:ADJ,U:VERB,M:OTHER,U:CONTR,UNK,R:OTHER,R:PART,R:MORPH,R:DET,M:VERB,R:ADJ:FORM
iter108,52,29,23,44,14,1,51,27,4,41,25,30,16,19,46,17,11,13,34,26,0,28,45,7,12,10,18,15,43,8,6,50,9,37,5,20,33,40,49,24,35,36,42,39,32,3,53,38,21,2,31,22,47,48
iter109,45,37,29,35,23,1,50,16,15,40,19,33,34,36,31,21,47,8,27,30,0,13,25,4,11,10,38,3,52,17,7,44,18,22,5,24,42,51,39,26,32,41,46,20,14,9,53,49,28,2,43,12,48,6
iter110,44,32,26,21,25,4,42,41,29,14,20,35,22,23,37,27,3,5,48,34,2,18,52,1,10,12,39,0,49,6,13,40,16,30,9,36,43,50,33,15,17,38,53,28,24,8,51,46,31,7,45,11,47,19
iter111,46,35,39,37,17,4,45,41,51,25,27,34,20,21,40,12,8,7,47,31,1,10,36,18,9,30,24,0,48,3,11,44,26,32,6,15,43,50,13,22,29,19,52,33,28,5,53,42,23,2,38,14,49,16
iter112,45,27,13,35,18,11,52,31,32,34,29,30,25,33,38,21,8,5,51,40,0,10,50,9,12,20,28,6,53,1,24,46,16,37,22,47,36,49,48,19,14,39,3,17,41,7,2,43,23,4,42,26,44,15
iter113,44,36,12,40,18,4,47,15,6,30,28,35,24,33,14,19,38,10,52,31,0,9,49,8,17,13,7,1,48,25,23,42,16,11,2,26,39,50,32,21,20,45,53,34,29,5,51,46,27,3,41,22,43,37
iter114,46,25,28,33,22,3,49,24,6,40,21,36,20,32,12,23,1,9,19,27,0,39,43,13,11,18,10,8,50,26,4,45,16,35,5,37,29,51,44,17,14,34,53,31,41,2,52,47,30,7,38,15,48,42
iter115,44,26,37,25,14,2,43,17,35,38,31,27,22,33,20,18,52,3,51,30,0,50,29,8,9,10,23,1,49,13,19,36,16,15,5,32,47,48,42,24,12,39,11,28,41,4,53,45,21,6,40,7,46,34
iter116,44,16,27,35,11,1,49,22,9,32,23,28,14,37,30,13,40,6,47,17,0,43,29,3,7,10,48,8,52,12,18,45,26,24,5,41,46,50,38,25,20,33,51,19,21,4,53,42,31,2,36,15,39,34
iter117,49,28,30,34,14,3,52,27,12,23,22,33,26,32,40,17,2,13,45,24,0,36,21,15,8,10,29,7,50,9,31,42,19,35,5,38,48,51,44,20,18,39,1,11,37,6,53,47,25,4,41,16,43,46
iter118,47,31,26,36,13,11,41,35,49,20,23,29,30,33,8,24,6,4,28,27,0,10,50,5,14,32,16,3,51,9,18,43,19,38,7,40,42,46,44,22,12,37,52,21,25,2,53,45,34,1,39,15,48,17
iter119,43,33,18,37,19,8,47,12,9,28,25,31,23,26,46,16,38,3,51,27,0,29,39,4,10,21,20,2,48,5,32,41,13,36,1,34,15,49,45,24,11,42,53,17,44,6,52,40,22,7,35,14,50,30
iter120,47,29,19,32,27,2,43,25,31,14,28,23,35,20,40,17,50,6,51,30,0,10,46,1,8,24,9,16,52,15,11,45,13,33,5,41,44,49,37,36,18,22,48,21,38,3,53,34,26,4,42,12,39,7
iter121,47,32,41,42,14,3,46,22,29,25,19,34,21,26,11,17,37,9,50,28,0,52,48,31,10,8,4,6,51,16,20,43,12,15,2,24,44,38,30,18,7,45,49,33,35,5,53,40,27,1,36,13,39,23
iter122,51,20,40,41,24,2,22,11,44,30,27,25,23,21,33,14,32,6,36,19,0,29,39,1,7,9,10,18,50,8,28,47,13,34,5,45,15,48,46,12,35,43,52,37,17,3,53,38,26,4,31,16,49,42
iter123,46,32,18,30,27,2,51,31,8,19,26,33,25,41,16,13,5,4,44,24,0,37,38,7,11,22,43,15,48,1,21,45,14,34,6,35,49,53,42,23,36,40,52,10,17,3,9,47,28,12,39,20,50,29
iter124,47,34,43,42,28,9,49,45,19,40,26,32,22,30,24,18,38,6,50,27,0,4,29,2,11,12,17,5,51,1,36,46,14,21,8,44,39,48,35,25,16,20,52,15,31,7,53,37,23,3,33,13,41,10
iter125,48,28,21,42,20,6,52,27,37,15,22,26,31,33,49,16,19,7,47,23,1,3,51,12,11,9,39,2,43,44,25,38,10,46,8,13,34,53,36,17,30,32,0,14,35,5,40,45,24,4,41,18,50,29
iter126,44,32,42,30,17,2,45,31,18,16,26,34,24,33,29,21,3,6,52,22,0,50,49,5,9,15,11,7,48,46,10,38,14,25,4,39,43,51,37,19,28,40,27,20,35,8,53,41,23,1,36,13,47,12
iter127,48,36,32,38,31,9,33,26,19,20,22,34,25,21,47,23,28,13,42,30,1,5,27,3,12,17,8,0,51,7,10,43,14,39,11,45,49,52,41,15,35,40,50,18,29,4,53,44,24,2,37,6,46,16
iter128,47,32,20,38,33,3,48,15,41,31,22,25,23,35,36,18,7,8,52,30,2,16,40,11,9,12,28,1,50,13,21,46,27,19,4,45,49,51,42,37,14,17,0,29,34,6,53,43,24,5,39,26,44,10
iter129,49,25,38,39,19,2,33,34,29,20,24,23,18,44,11,17,42,7,51,27,0,3,52,4,15,12,10,9,43,36,8,46,22,30,5,32,45,48,40,28,16,21,50,14,31,6,53,47,26,1,37,13,41,35
iter130,47,30,40,33,22,6,43,16,49,24,25,36,31,26,18,17,42,9,51,23,0,34,44,12,14,10,7,11,52,5,35,41,29,39,13,20,28,50,46,21,19,27,53,15,37,3,1,45,32,2,38,8,48,4
iter131,44,36,34,31,15,5,51,13,35,20,29,32,23,38,9,16,45,7,47,24,1,46,48,8,12,27,14,2,52,50,17,43,19,18,4,37,42,40,22,21,25,26,0,33,28,3,53,41,30,10,39,11,49,6
iter132,46,31,41,36,34,8,45,13,3,11,28,30,29,26,17,14,24,9,49,27,0,42,38,5,21,10,23,7,51,20,1,44,15,25,4,43,37,50,33,16,12,40,52,19,39,6,53,47,32,2,35,18,48,22
iter133,48,28,42,31,15,8,43,25,21,26,20,33,23,35,32,22,38,5,51,27,2,52,50,4,9,19,11,0,49,1,12,39,14,36,10,40,37,47,17,16,29,41,24,45,18,3,53,44,30,6,34,13,46,7
iter134,46,31,35,28,22,4,50,41,13,24,25,39,38,23,37,20,17,8,45,30,1,14,51,11,15,12,2,3,48,7,34,44,16,21,9,40,36,49,33,26,10,32,53,18,42,5,52,43,29,0,27,19,47,6
iter135,47,29,26,39,31,4,44,27,32,40,34,36,24,37,17,22,19,7,49,35,1,23,51,8,6,15,12,3,52,10,41,45,16,33,9,43,20,50,25,21,11,28,0,18,42,5,53,46,30,2,38,13,48,14
iter136,47,31,13,36,15,3,50,33,18,27,29,37,19,38,40,16,17,8,49,35,0,5,51,6,11,14,22,2,53,10,24,42,21,23,9,45,43,44,41,25,12,32,52,20,34,4,1,48,30,7,39,26,46,28
iter137,49,34,39,33,22,5,50,18,36,24,26,32,25,27,28,16,41,8,40,30,1,7,51,4,14,11,9,2,52,12,29,48,13,31,10,23,42,43,46,19,35,45,0,38,17,6,53,44,21,3,37,15,47,20
iter138,48,26,41,35,25,7,50,17,3,27,28,36,21,37,23,18,52,5,38,22,0,19,6,1,16,10,8,13,49,9,11,46,24,29,12,44,33,53,43,30,20,45,51,39,42,4,14,40,31,2,34,15,47,32
iter139,44,27,34,29,9,3,50,19,48,38,20,22,26,23,37,10,25,7,46,24,0,21,51,6,12,11,17,14,47,8,5,41,13,33,4,39,45,49,36,18,16,42,52,31,35,2,53,43,28,1,32,15,40,30
iter140,49,23,46,44,19,6,40,24,42,35,25,26,20,28,38,15,29,7,53,30,0,37,12,5,13,14,2,1,52,10,18,41,17,33,8,27,51,22,34,21,9,36,3,39,45,11,50,47,32,4,31,16,48,43
iter141,47,21,36,30,14,3,50,33,19,31,24,34,23,35,39,18,7,10,25,26,1,49,52,4,11,20,37,8,53,22,16,43,9,46,6,44,40,41,38,13,28,32,51,12,27,5,0,45,29,2,42,17,48,15
iter142,47,23,39,29,22,4,51,10,16,38,21,34,26,18,36,19,3,7,45,30,1,17,28,9,8,13,35,0,52,44,31,50,15,27,6,46,33,40,48,25,11,32,53,41,37,5,12,49,24,2,43,14,42,20
iter143,44,20,19,24,22,2,49,28,46,35,25,32,26,37,17,11,34,8,33,27,0,1,50,5,9,23,10,6,51,12,18,43,13,30,7,36,48,52,29,14,21,38,15,39,40,4,53,41,31,3,42,16,45,47
iter144,50,27,19,36,21,5,51,17,43,23,26,28,20,22,25,18,4,7,41,30,0,35,37,11,14,9,44,12,46,1,6,45,16,34,13,24,39,52,32,15,31,42,3,40,29,8,53,49,33,2,38,10,47,48
iter145,46,23,16,38,31,4,7,20,14,41,22,34,24,29,35,21,40,8,48,25,0,10,53,17,13,9,30,1,50,11,5,42,15,12,6,43,39,51,45,19,28,36,52,27,33,2,47,44,32,3,37,26,49,18
iter146,49,24,37,44,21,3,40,29,8,20,31,43,34,39,22,18,4,5,51,28,0,10,32,9,11,16,14,7,53,33,25,45,12,19,1,36,42,35,50,27,23,47,52,26,38,6,13,48,30,2,41,15,46,17
iter147,45,36,42,41,15,2,50,34,13,23,30,38,28,26,37,18,5,8,33,29,1,20,48,10,17,16,7,11,52,43,6,47,19,32,9,40,22,51,44,25,39,24,53,31,21,4,0,46,27,3,35,12,49,14
iter148,48,23,27,21,13,3,52,33,42,26,22,25,32,18,30,14,19,7,51,28,1,36,50,6,9,12,20,2,53,0,39,47,16,37,5,44,43,38,40,15,8,29,34,17,35,4,46,41,24,10,45,11,49,31
iter149,45,22,44,38,14,6,47,20,48,34,19,33,36,31,9,16,29,8,50,23,1,24,25,4,10,12,46,2,51,0,11,42,17,28,5,26,27,35,41,32,18,39,53,15,21,7,52,43,30,3,37,13,49,40
iter150,44,32,30,42,19,10,48,21,1,28,24,27,31,18,47,15,2,9,51,26,4,36,41,6,16,22,39,3,45,13,5,43,14,25,8,40,37,49,46,20,11,38,53,17,33,7,52,34,29,0,35,23,50,12
iter151,47,25,34,40,20,3,48,28,1,24,17,32,26,31,22,19,49,7,46,23,0,16,21,2,12,18,42,9,51,6,33,44,15,37,4,39,29,50,30,13,14,41,53,11,35,5,52,43,27,10,36,8,45,38
iter152,48,30,37,43,28,7,50,16,10,25,23,35,22,33,44,21,3,5,51,31,0,45,26,1,20,18,15,14,52,2,24,47,17,38,13,29,46,41,42,19,11,36,53,6,32,9,4,39,27,8,34,12,49,40
iter153,45,24,27,39,9,3,50,34,25,37,17,35,26,21,14,19,33,15,51,29,0,16,43,11,8,7,31,1,48,4,28,46,12,41,5,23,13,49,44,20,36,30,52,32,10,6,53,47,22,2,38,18,42,40
iter154,51,30,31,23,32,6,42,24,45,22,26,43,17,37,7,19,44,12,38,33,1,11,52,8,9,29,4,10,46,28,13,50,16,40,2,41,34,48,25,20,21,47,0,15,36,5,53,35,27,3,39,14,49,18
iter155,48,22,35,42,19,4,49,21,7,34,28,32,24,23,30,16,25,14,51,31,0,13,43,2,11,8,12,1,50,33,10,46,15,17,9,40,36,47,41,20,39,27,52,38,37,3,53,45,26,5,29,18,44,6
iter156,50,26,11,40,15,2,47,42,45,14,16,32,27,18,33,20,1,8,52,21,0,34,44,5,9,10,25,3,49,39,41,43,24,22,6,37,48,38,30,17,13,31,53,12,36,7,51,35,28,4,29,19,46,23
iter157,49,32,39,28,18,8,46,12,11,38,22,30,29,20,27,16,1,9,47,36,0,5,50,4,13,10,44,2,51,41,15,45,21,34,7,25,26,48,40,24,33,31,52,35,17,6,53,42,23,3,37,14,43,19
iter158,46,24,21,36,13,2,48,32,9,44,22,31,18,37,35,26,1,3,52,30,0,34,49,11,16,10,12,6,50,19,28,39,15,20,5,43,40,41,45,14,23,29,51,8,33,4,53,42,27,7,38,17,47,25
iter159,48,33,17,29,15,8,51,35,1,40,31,42,37,19,16,23,38,4,36,34,0,30,39,10,9,11,14,6,50,21,12,46,20,24,3,18,32,47,41,28,22,43,52,13,26,5,53,44,27,2,45,25,49,7
iter160,46,31,18,35,25,3,51,26,39,21,24,33,30,37,17,16,23,13,45,28,0,19,52,2,12,10,7,22,49,1,9,40,20,32,5,27,47,50,43,15,11,44,53,38,36,6,4,42,29,8,41,14,48,34
iter161,50,25,36,39,20,7,45,22,5,42,28,37,23,38,46,14,27,11,52,32,2,13,43,9,10,18,12,3,51,29,26,44,15,33,8,24,47,53,49,19,16,34,0,21,31,6,1,48,30,4,40,17,41,35
iter162,46,40,42,35,27,6,33,32,17,20,26,36,24,31,37,19,8,13,47,39,1,45,50,9,12,23,16,2,52,3,11,43,18,29,5,44,38,51,34,14,15,21,0,25,28,7,53,48,30,4,41,22,49,10
iter163,44,28,33,29,15,5,40,26,45,17,20,23,32,36,27,11,14,6,47,30,0,43,50,1,10,8,9,2,51,16,13,41,12,24,7,35,48,46,39,21,22,42,52,19,31,3,53,37,25,4,34,18,49,38
iter164,46,32,24,33,15,3,36,41,43,20,22,35,17,39,37,16,7,6,49,19,0,47,38,1,11,8,26,10,52,12,21,44,13,9,2,40,48,51,31,23,14,30,50,28,29,5,53,42,27,4,34,25,45,18
iter165,49,26,25,37,24,5,40,48,7,33,28,35,19,29,32,23,3,21,46,27,0,39,22,10,17,8,13,9,52,1,42,44,16,41,12,11,15,50,43,20,18,38,30,34,45,4,53,47,31,2,36,14,51,6
iter166,48,22,45,27,16,5,49,12,10,33,25,24,21,26,37,20,14,6,51,30,0,41,43,9,8,17,3,35,50,1,19,36,11,31,2,28,46,44,32,29,13,42,53,18,38,7,52,40,23,4,39,15,47,34
iter167,46,35,28,38,37,9,50,6,4,30,29,33,32,25,22,17,39,10,53,26,0,18,44,7,13,21,20,11,52,49,8,45,19,12,3,34,40,51,16,24,23,43,1,42,31,14,2,48,27,5,36,15,47,41
iter168,48,23,21,40,26,4,31,30,43,33,25,34,22,41,19,20,7,9,47,28,0,1,51,6,11,12,24,2,50,10,18,39,16,15,5,38,32,49,36,29,14,45,53,35,37,8,52,46,27,3,42,13,44,17
iter169,48,34,38,35,24,2,41,36,40,19,23,29,31,33,14,26,12,7,50,22,1,15,51,9,13,10,6,3,52,27,16,46,21,28,5,43,44,49,42,30,11,39,0,25,17,4,53,47,20,8,32,18,45,37
iter170,50,28,43,30,15,5,39,29,12,32,20,31,21,42,18,16,36,6,49,27,0,19,40,4,11,7,8,1,51,48,22,46,14,25,10,34,52,47,41,26,9,38,53,24,33,3,13,37,23,2,44,17,45,35
iter171,43,29,42,34,35,1,32,12,2,36,18,24,26,16,48,23,33,8,49,30,0,47,53,10,11,15,4,5,44,9,28,45,22,27,6,17,52,50,37,21,20,31,51,19,40,7,13,41,25,3,38,14,46,39
iter172,42,28,40,36,19,4,51,10,7,12,29,30,23,26,47,18,1,9,52,25,0,20,34,11,17,21,8,2,49,50,35,48,15,33,3,44,39,46,41,31,14,38,5,27,24,6,53,43,32,13,37,22,45,16
iter173,47,31,42,37,20,9,43,24,34,27,25,33,32,17,35,13,5,8,38,26,0,7,19,2,14,11,16,10,50,1,39,44,18,12,3,28,29,51,46,22,21,41,53,45,40,6,52,48,30,4,36,23,49,15
iter174,48,26,30,29,24,5,45,34,51,35,18,31,22,33,9,15,20,6,52,25,1,47,40,2,10,19,13,8,49,28,11,42,23,27,4,36,43,50,14,21,17,38,0,16,39,7,53,41,32,3,37,12,46,44
iter175,49,34,18,27,32,4,51,12,8,26,24,36,37,40,45,20,16,9,52,29,1,47,21,7,11,31,17,14,53,42,10,48,15,13,3,43,22,50,30,19,25,35,6,28,39,5,0,44,33,2,38,23,46,41
iter176,49,32,44,35,23,7,47,17,33,26,22,27,36,29,40,19,6,8,41,34,3,4,15,2,16,18,12,1,50,10,14,48,25,42,9,31,39,52,45,24,28,43,0,13,37,11,53,46,30,5,38,21,51,20
iter177,48,19,46,39,31,6,35,45,23,42,22,21,30,16,24,15,36,7,52,29,0,44,50,5,11,14,27,3,53,20,34,38,13,17,8,43,40,49,32,18,9,41,51,28,33,4,1,47,26,2,25,12,37,10
iter178,47,26,48,40,31,4,50,17,34,33,21,30,29,20,8,10,42,9,43,25,0,28,51,1,7,16,5,2,27,37,32,36,18,24,3,14,13,46,44,35,12,45,52,39,22,6,53,41,23,19,38,11,49,15
iter179,49,33,26,44,21,10,43,30,7,35,28,31,29,36,40,17,4,11,50,24,2,1,32,8,12,15,14,3,51,52,39,47,13,23,9,27,22,46,25,16,34,38,0,20,42,6,53,45,37,5,41,18,48,19
iter180,46,35,27,42,18,3,50,44,20,33,32,38,22,17,28,24,25,8,49,31,1,12,48,29,13,14,9,6,52,2,16,43,19,15,5,41,34,51,37,21,40,36,53,23,30,7,0,45,26,4,39,10,47,11
iter181,46,16,43,33,14,5,51,10,34,29,19,24,18,28,47,17,37,7,49,27,0,25,39,3,11,9,36,4,52,12,32,44,13,40,6,48,21,50,38,22,15,45,53,30,35,8,1,41,23,2,26,20,42,31
iter182,42,27,33,40,19,10,48,37,36,32,25,34,20,23,49,16,3,7,46,31,0,21,38,1,11,9,28,4,51,2,12,45,14,13,8,17,39,52,30,22,15,44,50,18,35,6,53,43,26,5,41,24,47,29
iter183,46,34,36,38,13,4,47,41,33,24,25,30,22,27,32,16,18,6,49,28,0,12,14,3,9,10,20,1,52,2,19,44,11,29,5,42,37,50,39,21,23,45,51,15,40,7,53,43,35,8,26,17,48,31
iter184,46,26,40,29,20,3,51,34,33,18,25,30,16,32,31,21,13,8,38,28,1,41,35,7,17,10,15,9,52,12,5,48,19,11,4,47,45,49,36,23,14,37,53,44,42,6,0,50,27,2,39,24,43,22
iter185,49,23,13,36,20,4,38,30,28,19,27,37,17,22,35,15,40,2,46,24,0,11,50,9,10,8,44,5,52,6,29,48,18,21,1,41,32,51,47,25,14,31,53,43,34,3,12,42,26,7,39,16,45,33
iter186,47,22,41,38,34,2,45,25,13,43,19,31,15,39,36,16,35,17,44,28,1,10,48,18,9,7,42,0,51,12,21,46,30,26,8,37,33,50,20,24,6,29,53,14,40,3,52,27,23,4,32,11,49,5
iter187,44,34,19,37,28,4,26,43,16,39,23,36,25,24,9,13,3,6,51,30,0,17,52,33,12,14,21,1,49,2,8,45,11,41,5,42,40,50,46,15,35,31,27,22,18,7,53,47,32,10,38,20,48,29
iter188,47,24,32,40,19,8,51,14,22,18,31,34,36,38,16,25,2,4,49,30,0,11,52,9,12,27,26,3,50,35,5,42,23,39,10,37,45,48,44,20,28,17,53,13,33,7,1,46,29,6,41,21,43,15
iter189,48,33,41,40,21,1,49,12,17,37,18,26,22,15,7,14,42,6,51,28,0,44,39,3,9,11,13,36,50,46,25,43,10,20,5,47,34,52,29,23,27,35,53,30,31,2,8,38,24,4,32,16,45,19
iter190,44,29,40,36,14,3,41,45,50,33,20,32,26,23,11,19,24,12,37,22,0,43,46,4,13,21,10,1,52,28,9,38,7,17,6,34,47,51,49,15,16,35,8,31,30,5,53,48,25,2,39,18,42,27
iter191,48,23,32,28,19,6,43,37,12,40,26,30,33,20,38,14,2,3,42,29,0,17,50,10,11,16,39,5,51,4,41,45,13,25,7,31,47,52,34,22,18,35,1,15,27,9,53,46,24,8,44,21,49,36
iter192,49,35,25,39,26,2,52,13,37,14,20,38,34,33,21,17,8,7,51,32,1,9,43,11,16,15,28,5,50,3,4,46,18,23,12,42,48,44,36,24,22,41,0,40,30,6,53,45,31,10,29,19,47,27
iter193,37,32,44,31,15,7,50,11,10,30,26,23,19,41,22,18,8,6,45,29,0,38,40,2,14,9,35,33,52,28,3,42,12,25,4,47,48,51,46,24,20,39,36,17,21,5,53,49,27,1,34,16,43,13
iter194,49,36,33,42,9,7,31,20,41,21,29,23,24,28,14,19,10,5,52,26,1,12,50,3,11,17,4,37,51,0,15,45,27,18,2,32,44,47,35,25,13,38,22,39,34,8,53,48,30,6,40,16,46,43
iter195,43,34,42,30,7,2,51,28,39,31,21,32,16,25,14,20,27,4,47,33,0,18,48,5,9,12,13,11,50,23,3,40,10,19,1,24,49,46,41,29,15,35,53,8,37,6,52,45,36,17,38,22,44,26
iter196,47,25,33,35,9,7,51,27,42,32,26,31,34,17,43,14,21,11,50,19,2,36,46,8,10,24,6,3,52,16,38,40,18,20,4,37,28,49,44,15,13,30,53,39,41,5,1,48,23,0,29,12,45,22
iter197,39,22,33,25,24,3,51,35,53,12,21,32,23,26,16,14,10,11,50,28,0,49,46,7,13,27,17,4,47,8,37,43,19,42,9,34,52,38,40,30,31,41,15,48,20,5,1,44,29,2,36,18,45,6
iter198,52,35,42,31,19,2,33,21,36,30,28,32,24,37,41,17,23,13,49,22,0,34,10,9,11,16,15,6,47,3,44,43,18,38,8,29,50,53,48,27,14,39,20,46,25,7,1,45,26,5,40,12,51,4
iter199,45,20,29,41,15,2,46,21,35,23,19,27,37,16,44,17,3,7,47,26,1,49,48,6,9,14,31,10,51,4,12,39,13,38,5,25,42,50,36,22,18,32,52,40,30,8,53,33,24,0,34,11,43,28
iter200,49,33,39,29,22,14,37,21,4,28,27,31,25,30,24,19,5,8,51,26,0,7,46,10,17,18,12,11,45,6,3,44,20,40,2,35,42,50,36,23,13,43,52,16,41,9,53,47,32,1,38,15,48,34
iter201,47,28,37,43,22,10,52,6,26,35,23,34,30,19,31,15,16,11,48,29,0,13,49,7,14,25,24,17,51,4,9,44,12,27,3,36,46,42,38,18,20,40,53,21,33,5,1,45,32,2,39,8,50,41
iter202,45,22,29,37,13,9,48,14,35,21,28,38,20,34,43,33,41,7,49,24,0,8,5,3,12,11,4,1,51,2,17,47,19,18,15,32,27,50,39,16,25,31,52,26,40,10,53,44,30,6,36,23,46,42
iter203,48,32,28,38,23,9,33,16,5,27,30,29,35,17,24,25,44,7,50,31,0,3,51,11,12,8,2,14,52,49,20,46,13,22,6,43,36,42,47,26,18,41,53,15,39,10,1,37,34,4,40,19,45,21
iter204,46,34,35,40,11,6,48,12,30,19,24,28,22,33,17,16,38,3,31,26,0,25,49,5,7,14,23,1,52,20,18,43,13,39,8,45,27,51,42,10,21,37,53,9,41,4,50,44,29,2,32,15,47,36
iter205,44,31,17,39,29,3,37,20,49,36,25,34,30,28,10,19,2,5,11,33,0,4,50,18,12,8,35,24,51,1,21,38,14,15,7,45,47,48,41,26,9,42,52,22,32,6,53,46,27,23,40,13,43,16
iter206,42,21,36,28,11,5,47,45,3,33,20,27,32,26,22,12,48,9,49,17,0,30,2,7,10,14,38,40,51,8,19,44,15,35,6,23,46,50,29,18,13,25,52,39,43,4,53,37,24,1,34,16,41,31
iter207,43,23,14,39,15,3,40,24,20,29,25,31,35,42,33,16,0,9,45,22,1,30,36,17,10,12,28,2,52,7,8,47,13,38,6,46,49,44,41,19,32,50,53,37,27,4,11,48,21,5,34,18,51,26
iter208,47,31,41,39,18,4,29,7,27,26,28,36,24,37,8,23,22,10,52,34,1,32,51,5,12,13,11,9,53,0,15,44,17,20,16,45,42,50,48,30,35,38,2,43,25,6,19,46,33,3,40,14,49,21
iter209,49,24,43,35,13,3,40,15,7,31,30,37,26,21,32,19,36,11,41,25,0,10,17,2,9,16,45,5,52,12,20,44,14,29,4,47,28,51,33,27,18,39,50,38,46,6,53,42,23,1,34,22,48,8
iter210,45,36,31,38,13,4,48,25,20,18,24,37,35,23,15,21,1,10,51,28,0,22,53,7,11,27,14,3,52,42,19,46,17,39,5,40,47,50,43,30,33,41,9,16,29,8,2,44,26,6,32,12,49,34
iter211,49,17,37,39,14,3,51,29,46,36,22,32,20,47,40,15,25,4,52,31,0,21,44,8,11,19,9,7,53,10,13,41,12,33,6,35,43,34,26,16,28,30,2,42,18,1,50,45,27,5,38,24,48,23
iter212,50,21,34,25,8,2,32,27,6,40,24,31,19,35,9,18,39,10,49,28,1,29,38,17,7,16,33,26,51,14,44,42,13,12,3,48,46,52,30,23,11,36,53,45,41,5,0,43,22,4,37,20,47,15
iter213,42,27,43,30,19,9,49,33,15,14,20,38,32,36,11,22,2,10,40,25,0,1,50,8,13,18,5,3,48,44,37,45,16,23,7,29,21,51,46,28,12,24,53,39,26,4,52,41,31,6,34,17,47,35
iter214,50,34,38,42,15,3,47,16,30,29,24,33,21,40,36,22,39,9,44,27,0,4,32,5,14,8,26,12,53,52,2,46,19,20,6,25,45,51,41,23,18,28,1,13,35,7,49,43,31,11,37,17,48,10
iter215,47,31,21,42,15,3,49,33,7,17,23,28,26,16,46,19,34,4,51,30,0,13,35,11,12,10,5,1,50,27,9,45,22,41,8,40,48,44,37,20,36,38,52,24,18,6,53,43,25,2,32,14,39,29
iter216,49,33,24,30,19,1,48,15,37,17,26,31,22,25,43,16,14,13,52,21,0,2,18,9,7,8,5,12,47,10,11,42,20,28,6,44,38,51,35,36,32,34,50,39,40,3,53,46,29,4,41,23,45,27
iter217,44,27,34,28,14,6,32,31,52,15,22,30,24,23,45,16,36,7,50,21,0,46,20,8,13,17,19,1,51,48,5,40,12,37,3,38,49,43,26,11,29,41,47,18,35,4,53,42,25,2,33,9,39,10
iter218,46,30,35,33,26,6,49,15,53,34,21,32,29,18,20,22,43,8,51,31,0,48,27,7,11,24,36,3,52,10,41,45,12,19,2,17,39,50,40,16,14,28,47,37,25,5,1,44,23,4,38,13,42,9
iter219,45,21,11,40,17,10,51,23,32,29,22,34,24,30,39,14,1,4,50,25,0,26,35,7,12,6,13,3,49,16,19,44,18,31,9,28,36,37,48,33,8,38,52,20,43,2,53,47,27,5,41,15,46,42
iter220,46,36,23,37,24,3,50,39,8,34,28,30,25,33,13,21,38,6,51,29,0,12,48,9,14,32,10,5,43,7,45,44,17,16,2,18,31,52,40,22,15,35,49,26,19,4,53,41,27,1,42,11,47,20
iter221,50,30,42,45,14,4,34,21,18,29,22,32,24,35,28,16,1,8,52,27,2,26,10,3,13,9,25,7,51,38,36,49,23,20,5,47,46,44,37,31,12,40,0,19,39,6,53,41,33,11,43,15,48,17
iter222,44,34,43,38,20,4,31,14,47,26,23,32,18,37,22,28,9,5,51,27,1,17,49,10,11,13,3,2,52,0,50,35,25,40,6,36,46,48,45,19,16,30,21,29,33,7,53,42,24,8,39,15,41,12
iter223,49,23,32,40,19,4,17,21,33,27,16,31,18,22,30,11,45,7,46,26,0,2,47,3,13,9,29,41,53,5,12,39,14,43,1,36,28,52,35,24,20,42,44,15,34,8,50,48,25,6,38,10,51,37
iter224,48,19,24,38,25,3,49,22,46,37,27,34,20,21,33,26,1,9,52,23,0,41,50,4,10,11,17,15,53,5,13,42,12,32,8,31,51,47,45,30,16,44,29,43,36,7,2,40,28,6,35,14,39,18
iter225,47,21,40,41,27,2,51,16,48,30,24,29,18,33,39,13,22,4,42,32,0,8,31,3,12,11,46,7,52,1,10,44,20,23,5,34,50,49,36,15,28,43,17,25,38,6,53,35,26,9,37,19,45,14
iter226,46,24,37,43,23,3,50,9,31,35,20,30,22,10,45,19,26,7,47,29,0,12,38,4,8,13,14,1,51,18,21,39,16,32,2,11,49,52,28,34,15,33,53,41,42,6,48,40,27,5,36,17,44,25
iter227,44,23,25,36,28,8,42,35,3,31,21,33,29,30,34,16,27,11,46,22,1,32,50,2,10,13,5,12,51,0,20,48,15,41,7,18,39,49,45,26,24,38,52,19,43,4,53,47,17,6,37,14,40,9
iter228,43,32,27,40,20,5,51,11,14,29,28,36,37,38,33,21,13,7,47,34,0,22,49,2,12,17,15,8,52,9,31,39,19,30,3,41,44,53,50,26,16,42,1,25,35,10,6,48,24,4,46,23,45,18
