,R:VERB:FORM,R:VERB:TENSE,M:NOUN,U:PREP,M:VERB:TENSE,R:PRON,R:SPELL,R:ADV,U:NOUN:POSS,R:ORTH,M:DET,U:OTHER,R:NOUN,U:ADV,M:ADJ,R:PREP,R:CONJ,U:NOUN,M:VERB:FORM,R:NOUN:NUM,R:NOUN:POSS,U:VERB:FORM,R:CONTR,M:ADV,U:DET,U:PUNCT,M:PRON,U:PART,R:NOUN:INFL,M:PART,M:CONJ,R:VERB:SVA,M:PUNCT,R:PUNCT,M:NOUN:POSS,U:VERB:TENSE,U:PRON,U:CONJ,R:WO,R:VERB,R:ADJ,M:PREP,R:VERB:INFL,U:ADJ,U:VERB,M:OTHER,U:CONTR,UNK,R:OTHER,R:PART,R:MORPH,R:DET,M:VERB,R:ADJ:FORM
iter103,46,26,20,30,33,5,51,29,9,31,18,34,28,25,13,24,7,8,50,27,0,23,52,6,10,11,1,16,49,19,41,44,15,38,3,36,47,45,14,35,17,37,12,32,42,4,53,48,22,2,40,21,43,39
iter104,45,22,40,28,31,5,38,26,24,30,21,29,27,39,19,14,23,3,50,25,0,46,52,1,12,17,8,11,51,43,10,35,15,47,7,37,34,49,42,18,16,33,53,36,32,6,9,44,20,4,41,13,48,2
iter105,45,26,22,37,24,4,17,29,6,35,21,19,38,39,9,20,31,8,49,23,0,48,52,11,10,13,18,3,51,14,2,44,15,28,5,41,42,50,36,25,30,34,47,16,33,7,53,40,27,1,32,12,43,46
iter106,46,27,35,37,14,7,50,36,34,26,21,20,13,19,31,24,39,8,48,28,0,45,52,4,9,17,6,2,43,1,25,47,22,15,11,42,49,29,23,12,10,38,51,18,33,5,53,44,30,3,40,16,41,32
iter107,48,24,40,28,25,3,50,26,30,31,19,36,21,23,38,17,27,7,46,32,0,13,49,6,9,16,20,4,52,29,14,42,11,34,15,41,51,44,39,18,8,33,53,10,45,5,1,47,22,2,35,12,43,37
iter108,47,22,9,39,33,1,50,32,7,37,21,35,23,19,24,18,12,10,15,25,2,49,27,6,14,30,13,4,46,0,11,42,20,26,5,44,43,51,38,17,16,45,52,28,34,8,53,40,29,3,36,31,48,41
iter109,50,38,12,36,10,4,43,18,41,34,26,28,19,25,35,22,46,5,51,30,0,24,44,3,13,17,16,9,53,7,33,45,23,29,8,40,14,47,42,21,20,27,52,31,37,6,1,48,32,2,39,11,49,15
iter110,49,31,37,35,18,6,51,33,16,25,17,20,22,36,44,14,9,5,23,24,0,26,1,7,12,13,40,2,48,34,15,46,10,27,11,39,50,52,19,28,21,42,32,41,38,3,53,43,29,4,30,8,47,45
iter111,47,25,21,29,17,8,39,4,7,18,35,36,27,45,46,30,38,10,49,32,0,12,51,9,11,24,6,2,52,31,37,43,15,16,3,23,41,50,40,26,28,33,53,22,19,5,13,44,34,1,42,14,48,20
iter112,46,31,44,37,26,4,48,13,23,18,27,24,36,33,41,11,1,9,47,29,0,10,25,8,12,15,19,14,49,2,6,43,16,22,5,38,53,51,45,20,34,40,52,32,35,3,42,39,28,7,30,17,50,21
iter113,41,23,36,45,30,6,49,35,34,33,21,32,25,29,26,16,2,9,50,24,0,31,48,10,14,11,13,3,52,5,12,39,19,22,4,40,46,51,47,28,17,38,53,15,43,7,1,42,27,8,37,18,44,20
iter114,43,30,32,36,22,4,50,31,11,35,20,28,13,26,17,12,21,8,49,16,0,2,48,3,9,19,41,10,51,6,34,42,15,40,7,14,46,47,39,29,33,25,53,38,23,5,52,45,27,1,37,18,44,24
iter115,49,18,25,33,34,6,36,40,32,11,23,38,22,28,48,16,8,3,50,26,2,45,37,7,13,19,14,1,51,0,15,43,10,41,17,42,29,35,46,21,9,44,52,24,20,4,53,47,27,5,39,12,30,31
iter116,49,20,32,31,9,5,46,19,28,36,30,41,33,27,24,16,51,8,47,23,0,42,50,6,10,17,35,3,52,14,37,44,11,40,2,43,38,48,21,12,26,34,7,18,25,4,53,45,22,1,39,15,29,13
iter117,46,23,34,36,18,8,51,20,35,17,31,22,33,10,27,21,49,15,40,19,0,25,1,6,9,12,48,2,39,44,7,42,11,24,4,43,37,50,32,26,13,38,53,30,29,5,52,45,28,3,41,14,47,16
iter118,45,17,37,30,25,4,41,20,38,32,19,26,28,29,22,11,21,5,12,18,0,24,51,2,9,15,34,44,49,50,6,43,13,42,3,14,46,48,27,16,7,33,52,31,39,8,53,35,23,1,36,10,40,47
iter119,50,41,19,43,34,3,47,15,9,21,30,36,31,46,10,22,29,5,39,28,0,27,12,7,14,23,16,6,38,18,17,49,13,44,11,24,37,53,45,26,40,42,8,20,35,4,1,52,32,2,48,33,51,25
iter120,43,24,36,39,19,10,49,35,14,20,26,32,29,17,30,25,47,11,51,33,0,28,21,6,12,7,13,22,52,3,41,48,16,27,9,42,46,50,40,23,18,37,53,8,38,4,1,45,31,5,34,15,44,2
iter121,48,21,30,28,15,8,50,13,33,16,31,29,25,37,40,17,39,7,49,23,1,6,47,2,9,10,38,32,51,0,11,44,14,26,4,20,36,46,18,22,34,19,52,27,35,3,53,45,24,5,41,12,43,42
iter122,49,37,41,29,21,8,52,9,16,31,24,33,22,35,45,19,47,10,51,30,0,26,44,5,12,13,7,2,53,11,20,42,17,15,4,43,32,50,38,23,14,27,36,28,39,6,1,48,34,3,40,25,46,18
iter123,48,27,14,36,20,8,52,13,49,18,30,25,23,29,34,22,3,7,51,28,0,32,35,5,11,9,12,10,38,1,19,47,17,26,4,42,31,21,40,24,37,44,46,15,45,6,53,50,33,2,39,16,41,43
iter124,51,28,14,36,29,4,31,10,6,38,19,40,21,35,39,18,45,7,52,25,0,3,37,9,16,13,33,2,46,44,17,50,23,34,11,47,22,42,20,32,27,24,15,5,43,8,53,48,26,1,41,30,49,12
iter125,44,26,42,32,15,6,51,34,37,31,24,35,21,28,9,17,16,10,48,25,0,46,49,3,11,22,20,1,52,7,23,41,14,33,2,45,38,50,39,30,19,12,53,27,36,5,13,43,29,8,40,18,47,4
iter126,46,24,39,37,14,4,47,28,13,31,20,32,34,15,11,17,6,10,44,29,1,21,48,7,23,19,30,2,52,36,25,50,22,33,5,41,51,43,27,16,12,26,0,8,40,9,53,45,35,3,38,18,49,42
iter127,44,20,28,32,30,1,50,2,35,34,21,29,23,18,46,27,47,6,51,31,0,11,52,8,13,14,24,9,53,5,37,36,16,33,4,26,43,48,41,15,39,40,49,10,19,7,12,42,25,3,38,22,45,17
iter128,44,30,20,34,21,4,51,28,2,16,26,33,27,38,45,19,11,7,50,23,0,24,48,5,10,25,35,9,47,18,8,43,13,36,1,37,31,49,42,22,14,39,53,12,17,6,52,41,29,3,40,15,46,32
iter129,46,38,28,37,15,4,44,23,25,27,32,39,14,11,21,18,35,8,51,30,0,10,17,7,24,16,13,3,50,9,6,43,19,31,5,48,42,49,26,12,34,33,52,20,41,2,53,45,29,1,40,22,47,36
iter130,49,32,36,33,11,1,46,43,34,28,17,26,22,19,20,15,6,7,47,27,0,18,41,13,9,8,39,2,52,51,12,48,14,23,4,30,45,40,38,25,21,29,53,31,42,5,10,50,24,3,35,16,44,37
iter131,45,21,37,35,14,4,50,20,17,25,19,34,32,16,41,13,47,6,49,22,0,27,48,12,15,18,7,2,51,8,10,44,28,33,3,31,40,46,42,24,26,38,53,23,29,5,52,39,30,1,43,11,36,9
iter132,46,33,32,40,18,2,49,38,34,25,24,31,21,20,15,16,9,4,48,27,1,12,36,5,11,35,28,7,51,0,37,41,14,17,10,42,26,50,47,22,19,13,52,8,29,6,53,44,30,3,39,23,45,43
iter133,47,34,35,42,15,4,53,19,9,26,18,30,33,29,39,13,45,8,52,22,0,49,36,10,14,12,25,6,50,40,23,44,17,31,5,20,32,51,37,24,27,41,3,16,28,7,1,46,21,2,38,11,48,43
iter134,45,21,20,35,22,7,42,13,47,27,26,28,25,36,33,12,15,10,46,23,0,38,50,5,6,17,2,39,51,24,16,48,14,29,1,37,31,52,41,19,11,34,44,18,40,4,53,43,30,3,32,9,49,8
iter135,48,22,42,43,19,3,46,21,37,31,29,28,30,32,20,9,18,8,47,25,0,17,50,6,7,10,35,13,53,34,49,39,24,11,4,16,41,51,33,15,14,45,52,23,38,5,1,40,26,2,36,27,44,12
iter136,49,30,41,42,17,8,50,13,29,35,27,25,28,37,39,15,7,10,46,23,1,36,52,4,19,21,2,20,33,6,47,43,16,34,5,38,44,51,26,22,12,24,0,18,14,9,53,45,32,3,40,31,48,11
iter137,44,27,16,39,17,5,35,15,46,21,28,25,32,37,31,22,9,6,49,34,0,50,52,10,18,23,11,3,51,7,12,42,14,26,8,48,33,53,41,24,19,38,1,36,40,13,2,45,29,4,43,20,47,30
iter138,46,24,25,28,16,10,45,32,53,36,20,33,29,19,8,14,23,7,49,34,1,48,18,9,11,12,17,3,47,5,15,42,27,37,2,44,41,52,30,22,26,38,51,35,39,4,0,43,31,6,40,13,50,21
iter139,50,35,27,42,11,3,51,19,28,43,24,33,31,37,20,18,7,8,29,26,1,2,52,6,10,17,12,49,47,5,21,48,15,25,9,36,46,53,38,22,23,39,0,32,41,4,13,44,30,14,34,16,45,40
iter140,46,25,29,42,22,3,50,10,37,34,21,28,30,24,5,26,11,6,52,31,0,16,48,9,12,18,14,2,47,1,13,44,27,20,15,36,35,49,38,17,19,41,53,40,23,7,51,45,33,8,39,32,43,4
iter141,49,36,32,40,27,3,50,11,20,24,30,35,34,39,14,23,45,7,51,29,1,6,53,5,9,18,13,0,44,10,21,43,15,42,8,47,37,52,38,17,16,41,25,19,33,4,12,48,26,2,31,28,46,22
iter142,49,21,38,25,18,8,44,41,17,23,28,34,32,35,40,14,5,9,46,27,0,2,33,7,10,15,37,4,51,1,13,47,16,39,11,45,42,50,22,20,19,36,52,24,30,6,53,48,26,3,31,12,43,29
iter143,49,23,37,43,22,8,46,40,2,24,28,31,27,33,47,18,7,9,51,32,0,45,13,11,14,19,29,3,53,34,10,48,16,35,17,41,42,52,30,20,12,44,5,36,26,6,1,50,21,4,38,15,25,39
iter144,47,29,14,40,18,6,23,11,31,25,35,33,22,39,36,19,48,9,41,26,0,8,51,5,13,32,28,1,52,3,12,43,20,15,16,42,34,44,45,24,21,38,50,10,27,4,53,46,30,2,37,17,49,7
iter145,49,25,39,31,30,7,44,21,20,35,26,28,24,27,14,22,5,10,47,29,0,34,42,3,11,16,41,6,50,1,33,45,15,12,8,40,43,51,37,18,17,32,53,9,38,4,52,48,23,2,36,13,46,19
iter146,49,33,24,38,30,7,44,22,18,35,21,40,43,32,28,16,13,14,45,25,0,34,48,12,6,11,42,2,53,1,5,47,17,39,9,20,31,52,36,19,15,29,50,8,27,4,51,46,26,3,41,10,37,23
iter147,49,31,30,36,16,6,47,39,7,43,24,35,29,33,46,19,5,11,50,25,0,18,28,4,14,13,15,1,53,12,48,40,22,45,8,21,38,51,44,23,10,26,52,37,32,9,3,34,27,2,41,17,42,20
iter148,49,28,34,20,30,1,31,24,45,27,23,36,16,17,42,11,46,8,50,25,0,26,51,3,10,15,13,5,52,22,44,47,9,18,6,14,38,48,39,35,19,41,53,21,32,4,2,40,33,7,37,12,43,29
iter149,48,29,39,41,19,6,51,21,14,30,26,23,28,31,43,13,11,8,47,25,2,17,44,10,20,18,24,9,50,0,7,42,15,38,3,40,49,32,34,16,22,45,52,35,33,5,53,46,27,1,36,12,37,4
iter150,45,25,32,42,13,2,40,24,11,34,29,31,27,20,16,23,3,6,51,28,0,35,53,9,10,22,14,21,52,26,19,46,17,33,7,41,44,50,38,12,37,48,49,18,36,4,1,47,30,5,39,15,43,8
iter151,45,33,17,20,35,3,42,9,30,31,24,26,23,39,27,19,1,5,51,25,0,15,44,2,11,13,34,10,50,48,28,40,16,22,6,47,49,38,36,18,21,41,52,12,8,7,53,43,32,4,37,14,46,29
iter152,48,29,41,35,12,8,47,37,21,22,27,33,32,24,18,20,5,16,52,30,0,19,50,9,11,25,13,3,51,2,10,46,17,31,7,34,45,43,40,26,14,39,53,36,38,4,15,49,28,1,42,23,44,6
iter153,48,36,42,38,28,6,51,35,24,34,27,31,20,17,26,22,5,13,52,33,0,7,53,10,15,12,29,2,23,21,9,47,16,18,11,41,50,46,45,25,14,39,37,30,44,8,1,43,32,3,40,19,49,4
iter154,44,20,10,41,16,5,50,33,43,26,22,30,17,31,37,18,3,9,45,25,0,42,47,2,14,11,15,6,49,1,27,39,12,36,8,35,46,51,34,21,24,38,53,13,23,7,52,40,28,4,32,19,48,29
iter155,48,24,32,35,12,5,50,40,15,28,21,27,17,13,36,10,1,6,51,18,0,37,29,7,9,4,30,19,49,20,31,42,14,38,2,41,44,39,45,26,25,43,52,34,16,3,53,46,22,8,33,23,47,11
iter156,43,26,47,39,15,3,37,33,9,23,22,21,18,25,11,12,29,8,48,28,0,44,50,4,10,13,34,1,51,2,38,42,14,31,6,40,52,45,41,30,35,27,19,20,32,5,53,46,24,7,36,17,49,16
iter157,46,32,27,43,23,4,49,12,8,35,21,38,18,40,33,17,10,9,50,19,1,29,52,2,13,20,14,0,53,34,11,47,24,30,15,45,44,51,36,25,16,48,3,28,26,6,5,37,31,7,39,22,42,41
iter158,47,23,26,36,11,4,52,28,34,19,30,32,29,15,44,17,40,7,50,21,0,31,5,10,9,20,42,6,51,1,16,41,13,22,8,46,33,49,45,14,24,35,39,12,38,2,53,48,27,3,43,18,37,25
iter159,47,29,31,38,17,5,42,10,39,15,18,33,21,26,16,22,1,9,51,34,2,6,46,7,13,11,25,0,52,37,12,45,19,36,4,35,40,48,30,20,32,41,50,24,28,8,53,49,27,3,43,14,44,23
iter160,43,18,36,38,9,1,51,27,29,35,21,30,20,33,44,13,48,11,50,23,0,45,53,5,10,14,47,7,25,39,6,46,12,49,4,31,26,34,32,22,8,24,16,28,40,2,52,37,17,3,41,15,42,19
iter161,46,21,36,33,22,7,51,5,11,42,27,34,31,30,49,17,39,8,48,25,0,20,52,13,18,23,43,14,50,4,29,45,15,41,12,19,37,53,35,24,10,32,1,16,38,9,2,44,28,3,40,26,47,6
iter162,44,39,28,43,30,2,11,15,5,26,24,33,23,32,37,16,49,9,51,27,0,8,52,3,14,17,18,1,45,35,36,41,10,29,6,38,50,46,42,20,25,40,19,13,34,7,53,48,21,4,31,12,47,22
iter163,48,29,47,41,20,6,50,14,37,32,33,35,30,19,10,22,27,11,49,25,0,8,24,5,16,31,15,1,53,12,39,42,18,21,7,36,44,52,40,26,38,46,2,34,23,9,3,45,28,4,43,17,51,13
iter164,48,26,47,46,27,5,50,14,9,35,28,31,29,30,22,19,16,8,45,25,0,24,40,13,12,18,6,2,10,42,33,37,11,36,4,41,39,51,49,21,15,34,53,17,44,7,1,43,23,3,32,20,38,52
iter165,47,36,26,39,24,4,50,34,11,38,25,37,28,29,46,12,33,8,44,32,0,5,51,6,16,17,9,7,49,2,13,43,19,20,3,35,22,52,42,15,14,40,18,27,30,10,53,45,31,1,41,21,48,23
iter166,51,32,13,34,30,8,42,21,52,18,31,37,36,27,23,17,41,14,53,28,1,26,6,12,16,9,10,11,50,22,20,48,15,43,7,39,35,47,46,24,29,25,0,44,40,4,2,49,33,3,45,19,38,5
iter167,47,21,28,36,25,3,52,11,32,15,16,33,30,29,31,20,39,9,50,23,0,27,51,10,13,8,4,5,26,2,14,45,12,24,7,49,40,43,42,17,19,46,44,34,35,6,53,41,22,1,38,18,48,37
iter168,46,36,33,42,21,12,50,17,11,41,25,23,22,35,30,20,6,10,26,28,0,45,52,5,13,14,1,3,51,4,19,44,16,29,7,37,39,49,40,24,38,43,53,27,31,9,2,47,32,15,34,18,48,8
iter169,44,25,39,33,17,6,32,48,50,22,30,41,26,34,46,21,1,5,51,28,0,2,8,14,10,15,18,3,16,19,20,45,13,42,4,31,47,52,36,27,23,40,53,35,38,7,12,43,29,9,37,11,49,24
iter170,50,32,28,38,29,5,45,34,2,44,19,21,27,37,49,17,30,10,52,25,0,4,42,1,14,9,48,11,53,6,8,47,13,24,16,26,51,35,43,20,18,33,39,31,36,7,12,46,23,3,41,15,40,22
iter171,49,24,22,29,21,7,50,13,48,25,27,31,23,14,39,17,9,8,53,30,3,10,28,4,12,11,33,1,52,26,34,41,15,19,5,40,51,47,38,20,18,35,0,42,36,6,44,37,32,2,43,16,46,45
iter172,51,32,21,44,40,6,45,16,12,42,23,36,39,25,29,22,18,13,52,28,0,2,46,9,14,24,7,4,50,11,26,37,17,31,5,41,33,53,48,27,20,38,1,34,43,8,15,49,30,3,35,19,47,10
iter173,50,33,41,38,25,3,53,19,43,24,18,29,22,35,49,14,45,8,52,21,0,44,31,13,10,11,42,4,51,1,47,37,16,32,7,27,30,40,36,20,9,39,23,34,17,6,12,46,28,2,26,15,48,5
iter174,40,25,32,36,21,2,44,19,46,24,22,29,30,31,37,13,42,4,51,20,0,15,49,9,12,10,41,7,47,1,3,43,18,16,8,34,27,50,26,17,28,33,53,14,39,5,52,45,23,6,38,11,48,35
iter175,47,35,36,32,28,6,41,12,43,22,24,29,19,15,40,11,9,8,25,23,1,51,48,2,10,18,34,3,52,13,26,44,14,37,4,27,46,49,38,17,20,39,0,42,31,7,53,45,30,5,33,16,50,21
iter176,46,42,14,39,21,4,53,15,37,41,26,28,17,30,18,23,3,7,48,24,0,40,49,11,10,16,20,12,52,2,19,44,13,33,5,43,31,51,38,22,32,27,1,34,35,6,45,47,29,8,36,25,50,9
iter177,44,32,41,40,29,3,49,36,1,22,20,23,24,19,21,17,6,10,51,25,0,28,38,9,13,12,11,7,50,33,14,43,16,45,4,35,46,52,30,18,27,42,5,26,37,8,53,48,34,2,39,15,47,31
iter178,47,35,37,36,13,6,50,9,26,18,33,34,29,24,22,17,16,7,45,32,0,23,48,30,12,14,25,4,52,5,28,40,10,38,2,39,27,41,42,21,15,43,53,3,19,8,51,46,31,1,44,11,49,20
iter179,48,26,44,41,27,2,50,10,20,39,17,35,24,29,12,22,18,8,49,25,0,38,52,1,9,11,13,4,51,32,33,47,14,31,7,30,37,46,43,21,19,28,3,34,36,5,53,42,23,6,45,15,40,16
iter180,48,30,35,32,17,6,49,29,15,31,23,34,20,24,26,14,50,7,52,22,0,16,51,3,9,12,36,11,43,39,10,44,19,28,4,38,18,47,27,21,8,41,53,42,33,5,2,45,25,1,37,13,40,46
iter181,48,37,39,35,21,4,51,20,31,33,24,34,38,26,17,23,46,6,50,30,2,5,12,10,16,8,15,0,52,28,44,47,19,40,14,25,27,53,42,32,11,43,9,18,36,7,1,45,29,3,41,13,49,22
iter182,44,28,32,33,16,1,37,14,7,31,22,36,30,29,25,11,23,4,52,27,0,39,51,8,13,24,48,2,53,10,5,47,15,38,3,40,42,34,50,20,19,35,6,21,46,9,49,45,26,12,43,18,41,17
iter183,50,31,13,39,16,6,52,28,49,21,25,29,24,42,36,14,2,8,47,23,1,34,53,11,12,22,17,9,35,19,18,46,15,32,3,33,40,48,43,20,7,41,27,30,38,4,0,44,26,5,45,10,51,37
iter184,45,23,29,35,13,2,40,14,52,16,24,19,37,15,31,17,3,6,49,30,0,21,38,8,10,12,9,36,44,48,41,46,22,28,4,26,47,51,25,18,32,33,42,11,39,7,53,43,27,1,34,20,50,5
iter185,50,32,37,38,17,3,15,27,9,29,23,33,25,24,42,16,47,10,51,21,0,34,41,2,13,7,11,4,39,20,14,48,12,36,8,40,19,49,45,31,6,26,52,22,44,5,53,46,30,1,35,18,43,28
iter186,45,23,11,37,15,1,50,28,9,31,24,29,18,21,34,19,7,3,51,25,0,39,52,30,8,22,14,4,48,10,41,44,16,35,6,42,26,49,43,13,27,40,53,36,32,2,33,46,20,5,38,17,47,12
iter187,46,38,48,41,19,2,51,14,16,28,25,35,22,39,32,17,3,5,52,23,0,7,45,11,13,12,26,4,50,21,10,49,15,36,8,33,29,47,20,34,31,43,53,37,27,6,1,44,24,9,40,18,42,30
iter188,48,35,33,36,28,7,50,21,27,32,22,25,23,14,44,13,2,5,43,30,1,4,17,24,10,16,18,11,52,9,45,41,15,49,8,47,42,51,40,26,38,37,53,20,29,3,0,34,31,12,39,19,46,6
iter189,47,31,44,34,28,10,51,19,8,20,24,29,22,32,35,14,46,9,39,23,1,40,48,4,11,21,45,3,49,2,37,43,16,38,6,41,17,52,30,18,25,36,0,13,27,7,53,42,26,5,33,12,50,15
iter190,42,34,33,41,13,6,32,11,35,23,27,24,28,17,16,15,44,8,49,31,0,5,51,4,9,10,39,2,52,12,19,43,14,38,7,26,47,48,29,21,22,37,53,40,36,1,50,45,25,3,30,18,46,20
iter191,47,36,18,45,28,3,50,9,14,35,30,32,31,34,10,23,5,6,52,27,0,42,49,1,12,11,17,16,44,19,8,41,20,37,2,24,40,51,39,26,25,33,38,21,15,4,53,46,29,7,43,22,48,13
iter192,45,34,21,38,32,2,37,14,9,20,29,33,25,27,36,16,30,10,50,28,0,39,49,3,11,15,6,1,51,43,18,46,17,24,7,13,48,41,35,22,19,42,53,12,26,5,52,47,31,4,40,23,44,8
iter193,43,33,24,36,23,4,50,18,29,11,31,30,19,17,16,21,5,7,48,27,0,9,44,14,12,10,8,1,46,51,34,45,20,13,6,37,49,28,42,25,15,41,53,40,26,3,52,47,32,2,39,22,38,35
iter194,43,22,21,35,18,4,44,25,3,38,20,29,13,30,28,19,39,9,50,23,0,42,49,5,11,10,48,7,53,6,24,41,15,40,8,45,37,46,34,17,27,31,52,12,32,1,51,36,26,2,33,16,47,14
iter195,44,36,37,21,30,1,48,28,38,31,16,34,32,18,29,15,20,6,47,24,0,51,39,3,12,9,11,7,50,33,2,42,14,27,5,19,45,43,26,22,17,40,53,13,25,4,52,49,23,8,35,10,41,46
iter196,46,34,25,45,22,6,51,19,9,40,24,36,32,30,20,15,5,10,50,26,0,4,48,13,14,16,12,23,42,1,11,43,27,28,8,39,47,33,44,21,18,38,53,41,37,7,2,49,29,3,35,17,52,31
iter197,39,29,42,36,9,2,47,46,22,14,28,30,26,19,21,10,8,7,40,27,0,24,51,16,15,17,20,1,50,12,11,37,13,38,3,34,48,49,44,23,32,31,53,6,33,4,52,41,25,5,35,18,45,43
iter198,47,33,42,28,23,4,50,16,12,19,29,34,27,31,11,22,18,5,40,26,0,41,48,7,15,13,3,10,52,1,32,44,17,36,8,24,35,51,20,39,37,45,53,14,25,9,2,46,30,6,43,21,49,38
iter199,49,29,33,24,18,4,45,10,48,27,23,34,32,20,36,17,13,7,50,31,1,28,51,11,9,5,38,3,53,19,25,46,12,42,2,35,15,47,37,21,14,39,41,8,30,6,52,43,26,0,44,16,40,22
iter200,42,32,28,41,15,4,48,30,50,39,17,33,25,24,23,22,2,6,43,31,0,18,45,10,12,14,19,5,52,20,11,44,21,34,7,26,40,51,49,13,27,37,53,8,35,3,1,47,29,9,38,16,46,36
iter201,46,20,30,37,14,3,38,29,21,26,17,36,19,34,16,12,42,7,49,22,0,11,51,27,6,9,23,2,45,48,32,47,10,40,1,39,35,44,41,13,18,31,52,15,24,5,53,43,25,4,33,8,50,28
iter202,44,23,32,39,11,1,41,26,43,37,21,18,20,29,28,15,46,5,49,27,0,42,50,6,10,8,38,3,51,9,13,45,12,24,4,14,36,47,33,17,16,31,52,30,34,2,53,40,25,7,35,22,48,19
iter203,50,31,33,28,38,3,48,40,23,14,29,39,25,37,5,26,16,10,51,24,0,17,47,6,18,11,19,8,46,2,21,43,12,42,13,36,35,52,20,22,34,32,53,15,27,4,1,49,30,7,44,9,41,45
iter204,50,30,35,42,21,7,48,26,13,43,23,25,33,11,37,17,27,12,51,34,1,20,45,5,9,14,36,8,53,2,15,44,24,10,4,47,38,52,39,18,22,28,0,31,16,6,49,46,32,3,41,19,40,29
iter205,45,34,27,29,22,4,50,16,35,33,28,30,36,21,18,26,1,9,48,31,0,32,49,5,8,14,38,7,52,20,41,47,19,15,6,12,43,51,39,25,10,42,40,24,11,3,53,44,23,2,37,13,46,17
iter206,45,23,24,38,20,5,48,39,15,32,26,30,35,37,29,14,22,9,51,21,0,42,31,7,12,10,17,1,52,4,28,43,13,25,3,34,50,49,36,16,19,41,53,40,18,8,2,47,27,6,46,11,44,33
iter207,43,24,39,38,34,4,49,33,5,23,18,22,30,25,46,17,2,13,51,28,0,35,47,6,14,12,10,1,50,26,11,41,16,20,9,29,48,45,40,19,21,42,53,31,32,8,52,37,27,3,36,15,44,7
iter208,44,26,46,37,21,5,48,40,27,23,24,33,29,14,32,28,10,4,39,35,0,49,19,6,11,8,50,16,51,7,12,42,22,30,1,18,38,47,34,13,25,36,52,20,17,3,53,43,31,2,41,9,45,15
iter209,48,28,41,31,25,7,40,21,16,44,19,27,18,24,12,14,3,9,42,33,0,6,30,8,10,15,26,4,51,11,36,46,23,38,5,29,39,49,45,20,13,32,52,43,37,1,53,47,34,2,35,17,50,22
iter210,47,27,36,32,9,4,49,11,40,34,21,25,26,29,19,16,6,8,50,28,0,13,39,2,12,10,24,3,51,33,45,43,17,35,7,30,48,46,41,14,18,37,53,42,15,5,52,31,20,1,38,22,44,23
iter211,43,26,44,33,24,2,36,16,13,38,23,25,27,21,11,18,32,6,49,29,1,34,51,19,8,12,28,14,50,3,10,41,22,45,9,48,42,52,31,15,17,37,0,40,39,4,53,46,30,5,35,20,47,7
iter212,46,26,36,33,15,5,48,39,13,20,30,23,19,37,42,18,2,3,51,22,0,10,47,8,16,12,6,7,52,24,31,45,17,27,11,34,44,50,43,21,41,38,32,28,40,4,53,35,29,1,25,9,49,14
iter213,48,28,37,40,18,7,49,11,42,14,17,33,24,22,36,16,34,6,51,25,0,10,50,2,21,8,12,1,46,27,9,43,19,20,4,31,39,47,35,13,23,38,53,29,32,5,52,44,26,3,30,15,45,41
iter214,44,19,36,41,30,2,50,40,11,35,26,31,32,22,17,16,20,7,46,24,0,5,38,9,13,15,48,21,51,3,6,47,12,28,8,34,42,49,33,23,10,18,52,14,25,4,53,45,29,1,39,27,43,37
iter215,46,20,38,26,30,1,42,16,28,27,21,37,12,24,15,18,22,9,52,33,0,11,51,3,10,13,29,5,50,6,14,41,19,17,8,44,45,49,43,31,32,35,48,39,34,4,53,40,23,2,36,25,47,7
iter216,46,22,38,29,13,6,52,41,14,31,20,33,34,35,27,18,40,8,50,30,0,24,47,7,11,10,2,4,51,49,5,43,21,26,9,37,36,48,44,19,16,28,53,23,32,3,1,42,25,12,39,15,45,17
iter217,51,26,31,35,27,1,49,32,45,33,21,34,19,24,29,22,25,8,50,28,0,4,39,2,10,13,37,15,52,9,11,36,14,23,3,43,38,46,18,16,20,48,44,12,42,7,53,47,30,6,41,17,40,5
iter218,50,21,19,41,14,7,52,11,46,35,23,26,22,18,32,15,45,8,48,24,0,47,51,4,12,10,29,3,38,40,27,39,17,34,6,36,44,49,31,20,9,37,53,30,16,5,1,43,25,2,33,13,42,28
iter219,43,33,31,24,18,6,50,14,48,22,29,32,20,34,42,21,27,11,36,26,0,12,44,13,8,19,9,4,47,2,40,45,15,10,3,30,37,52,41,23,16,38,51,7,39,5,53,46,28,1,35,17,49,25
iter220,50,23,41,34,20,6,38,8,7,43,22,28,29,36,30,14,46,9,48,26,4,2,16,5,15,11,19,10,51,17,35,44,24,25,12,31,40,52,37,27,13,42,18,33,45,3,53,47,32,1,39,21,49,0
iter221,41,26,13,36,25,2,39,34,24,30,18,35,19,32,42,17,6,7,51,27,0,46,44,9,10,15,23,8,48,49,16,40,14,28,3,29,50,53,33,20,21,43,52,11,38,5,1,45,31,4,37,12,47,22
iter222,45,35,21,30,14,5,52,19,41,25,22,38,31,33,36,20,6,11,50,32,0,9,49,8,13,16,28,10,43,3,27,47,23,44,4,39,18,51,40,26,17,34,53,37,29,7,1,46,24,2,42,15,48,12
iter223,43,36,38,41,24,2,47,35,12,20,25,33,18,34,32,28,11,8,50,30,0,27,5,7,14,10,21,1,52,9,29,44,17,39,4,46,48,51,49,23,22,26,13,19,40,6,53,45,31,3,37,16,42,15
